Giorno,Mese,Anno,Durata,Consumo,Compito_auto,Compito_bagno,Compito_denti,Compito_doccia,Compito_mani,Compito_piatti
3,4,2022,0.5798319327731093,0.12644287396937573,0,0,0,0,0,1
3,4,2022,0.6638655462184874,0.8037102473498231,1,0,0,0,0,0
3,5,2022,0.006554621848739495,0.0017667844522968195,0,0,0,0,1,0
3,5,2022,0.8739495798319328,0.7055359246171966,0,1,0,0,0,0
3,5,2022,0.09243697478991597,0.12968197879858653,0,0,0,1,0,0
3,5,2022,0.058823529411764705,0.0005889281507656064,0,0,1,0,0,0
3,5,2022,0.32773109243697474,0.13297997644287396,0,0,0,0,0,1
3,5,2022,0.6638655462184874,0.9999999999999998,1,0,0,0,0,0
3,6,2022,0.005546218487394956,0.0023557126030624258,0,0,0,0,1,0
3,6,2022,0.8739495798319328,0.7055359246171966,0,1,0,0,0,0
3,6,2022,0.14285714285714285,0.2343934040047114,0,0,0,1,0,0
3,6,2022,0.04201680672268908,0.004122497055359246,0,0,1,0,0,0
3,6,2022,0.32773109243697474,0.10023557126030623,0,0,0,0,0,1
3,6,2022,0.49579831932773105,0.8037102473498231,1,0,0,0,0,0
3,7,2022,0.001008403361344539,0.0005889281507656064,0,0,0,0,1,0
3,7,2022,0.8739495798319328,0.8626030624263838,0,1,0,0,0,0
3,7,2022,0.09243697478991597,0.20824499411071848,0,0,0,1,0,0
3,7,2022,0.025210084033613446,0.0023557126030624258,0,0,1,0,0,0
3,7,2022,0.5798319327731093,0.12644287396937573,0,0,0,0,0,1
3,7,2022,0.4117647058823529,0.9999999999999998,1,0,0,0,0,0
3,8,2022,0.0036974789915966387,0.004122497055359246,0,0,0,0,1,0
3,8,2022,0.8739495798319328,0.5877502944640753,0,1,0,0,0,0
3,8,2022,0.058823529411764705,0.22131919905771494,0,0,0,1,0,0
3,8,2022,0.04201680672268908,0.001177856301531213,0,0,1,0,0,0
3,8,2022,0.32773109243697474,0.1133097762073027,0,0,0,0,0,1
3,8,2022,0.32773109243697474,0.9018256772673734,1,0,0,0,0,0
3,9,2022,0.0036974789915966387,0.004711425206124852,0,0,0,0,1,0
3,9,2022,1.0,0.6270318021201413,0,1,0,0,0,0
3,9,2022,0.14285714285714285,0.1689634864546525,0,0,0,1,0,0
3,9,2022,0.058823529411764705,0.0023557126030624258,0,0,1,0,0,0
3,9,2022,0.49579831932773105,0.1395170789163722,0,0,0,0,0,1
3,9,2022,0.32773109243697474,0.9999999999999998,1,0,0,0,0,0
3,10,2022,0.0028571428571428584,0.001177856301531213,0,0,0,0,1,0
3,10,2022,0.8739495798319328,0.784040047114252,0,1,0,0,0,0
3,10,2022,0.058823529411764705,0.1689634864546525,0,0,0,1,0,0
3,10,2022,0.058823529411764705,0.004711425206124852,0,0,1,0,0,0
3,10,2022,0.4117647058823529,0.10677267373380446,0,0,0,0,0,1
3,10,2022,0.5798319327731093,0.8363957597173144,1,0,0,0,0,0
3,11,2022,0.005546218487394956,0.0005889281507656064,0,0,0,0,1,0
3,11,2022,1.0,0.8626030624263838,0,1,0,0,0,0
3,11,2022,0.09243697478991597,0.2343934040047114,0,0,0,1,0,0
3,11,2022,0.05042016806722689,0.0035335689045936395,0,0,1,0,0,0
3,11,2022,0.32773109243697474,0.1133097762073027,0,0,0,0,0,1
3,11,2022,0.6638655462184874,0.8691401648998821,1,0,0,0,0,0
3,12,2022,0.006554621848739495,0.004711425206124852,0,0,0,0,1,0
3,12,2022,0.49579831932773105,0.784040047114252,0,1,0,0,0,0
3,12,2022,0.07563025210084033,0.2343934040047114,0,0,0,1,0,0
3,12,2022,0.05042016806722689,0.004122497055359246,0,0,1,0,0,0
3,12,2022,0.49579831932773105,0.12644287396937573,0,0,0,0,0,1
3,12,2022,0.32773109243697474,0.7055359246171966,1,0,0,0,0,0
13,3,2022,0.004705882352941176,0.004711425206124852,0,0,0,0,1,0
13,3,2022,0.49579831932773105,0.9411071849234393,0,1,0,0,0,0
13,3,2022,0.15966386554621848,0.22131919905771494,0,0,0,1,0,0
13,3,2022,0.04201680672268908,0.0029446407538280322,0,0,1,0,0,0
13,3,2022,0.49579831932773105,0.093698468786808,0,0,0,0,0,1
13,3,2022,0.4117647058823529,0.8037102473498231,1,0,0,0,0,0
14,3,2022,0.004705882352941176,0.0023557126030624258,0,0,0,0,1,0
14,3,2022,0.8739495798319328,0.7448174322732626,0,1,0,0,0,0
14,3,2022,0.058823529411764705,0.12968197879858653,0,0,0,1,0,0
14,3,2022,0.05042016806722689,0.0035335689045936395,0,0,1,0,0,0
14,3,2022,0.32773109243697474,0.11990577149587749,0,0,0,0,0,1
14,3,2022,0.49579831932773105,0.7709658421672556,1,0,0,0,0,0
15,3,2022,0.0028571428571428584,0.0,0,0,0,0,1,0
15,3,2022,0.8739495798319328,0.9411071849234393,0,1,0,0,0,0
15,3,2022,0.07563025210084033,0.19511189634864542,0,0,0,1,0,0
15,3,2022,0.03361344537815126,0.001177856301531213,0,0,1,0,0,0
15,3,2022,0.5798319327731093,0.11990577149587749,0,0,0,0,0,1
15,3,2022,0.5798319327731093,0.7382803297997643,1,0,0,0,0,0
16,3,2022,0.0036974789915966387,0.001177856301531213,0,0,0,0,1,0
16,3,2022,0.7478991596638656,0.8233215547703179,0,1,0,0,0,0
16,3,2022,0.07563025210084033,0.20824499411071848,0,0,0,1,0,0
16,3,2022,0.03361344537815126,0.00530035335689046,0,0,1,0,0,0
16,3,2022,0.32773109243697474,0.14605418138987042,0,0,0,0,0,1
16,3,2022,0.5798319327731093,0.9672555948174322,1,0,0,0,0,0
17,3,2022,0.0028571428571428584,0.0017667844522968195,0,0,0,0,1,0
17,3,2022,0.6218487394957983,0.9411071849234393,0,1,0,0,0,0
17,3,2022,0.14285714285714285,0.1166077738515901,0,0,0,1,0,0
17,3,2022,0.058823529411764705,0.004122497055359246,0,0,1,0,0,0
17,3,2022,0.32773109243697474,0.093698468786808,0,0,0,0,0,1
17,3,2022,0.32773109243697474,0.7382803297997643,1,0,0,0,0,0
18,3,2022,0.005546218487394956,0.001177856301531213,0,0,0,0,1,0
18,3,2022,1.0,0.8233215547703179,0,1,0,0,0,0
18,3,2022,0.1092436974789916,0.15588928150765605,0,0,0,1,0,0
18,3,2022,0.058823529411764705,0.001177856301531213,0,0,1,0,0,0
18,3,2022,0.49579831932773105,0.093698468786808,0,0,0,0,0,1
18,3,2022,0.5798319327731093,0.9018256772673734,1,0,0,0,0,0
19,3,2022,0.0,0.0035335689045936395,0,0,0,0,1,0
19,3,2022,0.49579831932773105,0.8626030624263838,0,1,0,0,0,0
19,3,2022,0.09243697478991597,0.1689634864546525,0,0,0,1,0,0
19,3,2022,0.04201680672268908,0.005889281507656065,0,0,1,0,0,0
19,3,2022,0.32773109243697474,0.093698468786808,0,0,0,0,0,1
19,3,2022,0.4117647058823529,0.8037102473498231,1,0,0,0,0,0
20,3,2022,0.001008403361344539,0.0,0,0,0,0,1,0
20,3,2022,1.0,0.6662544169611306,0,1,0,0,0,0
20,3,2022,0.09243697478991597,0.22131919905771494,0,0,0,1,0,0
20,3,2022,0.058823529411764705,0.0005889281507656064,0,0,1,0,0,0
20,3,2022,0.32773109243697474,0.11990577149587749,0,0,0,0,0,1
20,3,2022,0.4117647058823529,0.7055359246171966,1,0,0,0,0,0
21,3,2022,0.0028571428571428584,0.0023557126030624258,0,0,0,0,1,0
21,3,2022,0.8739495798319328,0.5877502944640753,0,1,0,0,0,0
21,3,2022,0.1764705882352941,0.22131919905771494,0,0,0,1,0,0
21,3,2022,0.04201680672268908,0.0017667844522968195,0,0,1,0,0,0
21,3,2022,0.4117647058823529,0.1133097762073027,0,0,0,0,0,1
21,3,2022,0.49579831932773105,0.7055359246171966,1,0,0,0,0,0
22,3,2022,0.0036974789915966387,0.0017667844522968195,0,0,0,0,1,0
22,3,2022,0.7478991596638656,0.9411071849234393,0,1,0,0,0,0
22,3,2022,0.14285714285714285,0.14275618374558302,0,0,0,1,0,0
22,3,2022,0.04201680672268908,0.0035335689045936395,0,0,1,0,0,0
22,3,2022,0.32773109243697474,0.1133097762073027,0,0,0,0,0,1
22,3,2022,0.5798319327731093,0.8037102473498231,1,0,0,0,0,0
23,3,2022,0.004705882352941176,0.0023557126030624258,0,0,0,0,1,0
23,3,2022,0.6218487394957983,0.8233215547703179,0,1,0,0,0,0
23,3,2022,0.09243697478991597,0.18203769140164897,0,0,0,1,0,0
23,3,2022,0.058823529411764705,0.0029446407538280322,0,0,1,0,0,0
23,3,2022,0.49579831932773105,0.11990577149587749,0,0,0,0,0,1
23,3,2022,0.6638655462184874,0.8691401648998821,1,0,0,0,0,0
24,3,2022,0.007394957983193276,0.004711425206124852,0,0,0,0,1,0
24,3,2022,0.7478991596638656,0.9411071849234393,0,1,0,0,0,0
24,3,2022,0.058823529411764705,0.22131919905771494,0,0,0,1,0,0
24,3,2022,0.025210084033613446,0.0023557126030624258,0,0,1,0,0,0
24,3,2022,0.5798319327731093,0.12644287396937573,0,0,0,0,0,1
24,3,2022,0.32773109243697474,0.9345700824499409,1,0,0,0,0,0
25,3,2022,0.0,0.0029446407538280322,0,0,0,0,1,0
25,3,2022,0.8739495798319328,0.8233215547703179,0,1,0,0,0,0
25,3,2022,0.15966386554621848,0.22131919905771494,0,0,0,1,0,0
25,3,2022,0.025210084033613446,0.0005889281507656064,0,0,1,0,0,0
25,3,2022,0.6638655462184874,0.10023557126030623,0,0,0,0,0,1
25,3,2022,0.49579831932773105,0.7055359246171966,1,0,0,0,0,0
26,3,2022,0.0,0.004711425206124852,0,0,0,0,1,0
26,3,2022,0.6218487394957983,0.6662544169611306,0,1,0,0,0,0
26,3,2022,0.15966386554621848,0.1689634864546525,0,0,0,1,0,0
26,3,2022,0.058823529411764705,0.004122497055359246,0,0,1,0,0,0
26,3,2022,0.49579831932773105,0.14605418138987042,0,0,0,0,0,1
26,3,2022,0.4117647058823529,0.8363957597173144,1,0,0,0,0,0
27,3,2022,0.008403361344537815,0.0005889281507656064,0,0,0,0,1,0
27,3,2022,1.0,0.784040047114252,0,1,0,0,0,0
27,3,2022,0.12605042016806722,0.20824499411071848,0,0,0,1,0,0
27,3,2022,0.04201680672268908,0.0023557126030624258,0,0,1,0,0,0
27,3,2022,0.4117647058823529,0.13297997644287396,0,0,0,0,0,1
27,3,2022,0.5798319327731093,0.7709658421672556,1,0,0,0,0,0
28,3,2022,0.001008403361344539,0.0017667844522968195,0,0,0,0,1,0
28,3,2022,0.6218487394957983,0.784040047114252,0,1,0,0,0,0
28,3,2022,0.12605042016806722,0.18203769140164897,0,0,0,1,0,0
28,3,2022,0.058823529411764705,0.0023557126030624258,0,0,1,0,0,0
28,3,2022,0.5798319327731093,0.12644287396937573,0,0,0,0,0,1
28,3,2022,0.32773109243697474,0.9018256772673734,1,0,0,0,0,0
29,3,2022,0.006554621848739495,0.001177856301531213,0,0,0,0,1,0
29,3,2022,0.8739495798319328,0.6270318021201413,0,1,0,0,0,0
29,3,2022,0.07563025210084033,0.14275618374558302,0,0,0,1,0,0
29,3,2022,0.058823529411764705,0.0005889281507656064,0,0,1,0,0,0
29,3,2022,0.49579831932773105,0.1395170789163722,0,0,0,0,0,1
29,3,2022,0.5798319327731093,0.9999999999999998,1,0,0,0,0,0
30,3,2022,0.006554621848739495,0.004122497055359246,0,0,0,0,1,0
30,3,2022,0.6218487394957983,0.8626030624263838,0,1,0,0,0,0
30,3,2022,0.09243697478991597,0.22131919905771494,0,0,0,1,0,0
30,3,2022,0.058823529411764705,0.00530035335689046,0,0,1,0,0,0
30,3,2022,0.32773109243697474,0.1395170789163722,0,0,0,0,0,1
30,3,2022,0.49579831932773105,0.9672555948174322,1,0,0,0,0,0
31,3,2022,0.006554621848739495,0.0029446407538280322,0,0,0,0,1,0
31,3,2022,0.8739495798319328,0.6270318021201413,0,1,0,0,0,0
31,3,2022,0.1092436974789916,0.22131919905771494,0,0,0,1,0,0
31,3,2022,0.058823529411764705,0.0023557126030624258,0,0,1,0,0,0
31,3,2022,0.4117647058823529,0.12644287396937573,0,0,0,0,0,1
31,3,2022,0.6638655462184874,0.9999999999999998,1,0,0,0,0,0
4,1,2022,0.006554621848739495,0.0,0,0,0,0,1,0
4,1,2022,1.0,0.8233215547703179,0,1,0,0,0,0
4,1,2022,0.1764705882352941,0.14275618374558302,0,0,0,1,0,0
4,1,2022,0.05042016806722689,0.0035335689045936395,0,0,1,0,0,0
4,1,2022,0.4117647058823529,0.11990577149587749,0,0,0,0,0,1
4,1,2022,0.32773109243697474,0.7382803297997643,1,0,0,0,0,0
4,2,2022,0.0028571428571428584,0.004711425206124852,0,0,0,0,1,0
4,2,2022,1.0,0.8626030624263838,0,1,0,0,0,0
4,2,2022,0.14285714285714285,0.12968197879858653,0,0,0,1,0,0
4,2,2022,0.058823529411764705,0.0017667844522968195,0,0,1,0,0,0
4,2,2022,0.49579831932773105,0.1395170789163722,0,0,0,0,0,1
4,2,2022,0.32773109243697474,0.9999999999999998,1,0,0,0,0,0
4,3,2022,0.0018487394957983194,0.0029446407538280322,0,0,0,0,1,0
4,3,2022,0.8739495798319328,0.6662544169611306,0,1,0,0,0,0
4,3,2022,0.14285714285714285,0.14275618374558302,0,0,0,1,0,0
4,3,2022,0.04201680672268908,0.0005889281507656064,0,0,1,0,0,0
4,3,2022,0.49579831932773105,0.10677267373380446,0,0,0,0,0,1
4,3,2022,0.32773109243697474,0.9018256772673734,1,0,0,0,0,0
4,4,2022,0.004705882352941176,0.004711425206124852,0,0,0,0,1,0
4,4,2022,0.7478991596638656,0.9411071849234393,0,1,0,0,0,0
4,4,2022,0.1092436974789916,0.12968197879858653,0,0,0,1,0,0
4,4,2022,0.058823529411764705,0.00530035335689046,0,0,1,0,0,0
4,4,2022,0.4117647058823529,0.10677267373380446,0,0,0,0,0,1
4,4,2022,0.32773109243697474,0.9999999999999998,1,0,0,0,0,0
4,5,2022,0.007394957983193276,0.0,0,0,0,0,1,0
4,5,2022,1.0,0.5877502944640753,0,1,0,0,0,0
4,5,2022,0.1764705882352941,0.19511189634864542,0,0,0,1,0,0
4,5,2022,0.025210084033613446,0.004711425206124852,0,0,1,0,0,0
4,5,2022,0.6638655462184874,0.14605418138987042,0,0,0,0,0,1
4,5,2022,0.4117647058823529,0.9018256772673734,1,0,0,0,0,0
4,6,2022,0.008403361344537815,0.0023557126030624258,0,0,0,0,1,0
4,6,2022,0.8739495798319328,0.9411071849234393,0,1,0,0,0,0
4,6,2022,0.058823529411764705,0.1166077738515901,0,0,0,1,0,0
4,6,2022,0.04201680672268908,0.004711425206124852,0,0,1,0,0,0
4,6,2022,0.49579831932773105,0.12644287396937573,0,0,0,0,0,1
4,6,2022,0.6638655462184874,0.9345700824499409,1,0,0,0,0,0
4,7,2022,0.004705882352941176,0.0029446407538280322,0,0,0,0,1,0
4,7,2022,0.6218487394957983,0.6270318021201413,0,1,0,0,0,0
4,7,2022,0.1092436974789916,0.12968197879858653,0,0,0,1,0,0
4,7,2022,0.058823529411764705,0.0035335689045936395,0,0,1,0,0,0
4,7,2022,0.6638655462184874,0.12644287396937573,0,0,0,0,0,1
4,7,2022,0.49579831932773105,0.9672555948174322,1,0,0,0,0,0
4,8,2022,0.008403361344537815,0.0023557126030624258,0,0,0,0,1,0
4,8,2022,0.8739495798319328,0.8233215547703179,0,1,0,0,0,0
4,8,2022,0.09243697478991597,0.1166077738515901,0,0,0,1,0,0
4,8,2022,0.04201680672268908,0.005889281507656065,0,0,1,0,0,0
4,8,2022,0.49579831932773105,0.093698468786808,0,0,0,0,0,1
4,8,2022,0.49579831932773105,0.7709658421672556,1,0,0,0,0,0
4,9,2022,0.004705882352941176,0.0029446407538280322,0,0,0,0,1,0
4,9,2022,1.0,0.8626030624263838,0,1,0,0,0,0
4,9,2022,0.058823529411764705,0.18203769140164897,0,0,0,1,0,0
4,9,2022,0.058823529411764705,0.004122497055359246,0,0,1,0,0,0
4,9,2022,0.32773109243697474,0.14605418138987042,0,0,0,0,0,1
4,9,2022,0.5798319327731093,0.7382803297997643,1,0,0,0,0,0
4,10,2022,0.0036974789915966387,0.004122497055359246,0,0,0,0,1,0
4,10,2022,0.8739495798319328,0.9018256772673734,0,1,0,0,0,0
4,10,2022,0.09243697478991597,0.20824499411071848,0,0,0,1,0,0
4,10,2022,0.058823529411764705,0.0005889281507656064,0,0,1,0,0,0
4,10,2022,0.4117647058823529,0.10677267373380446,0,0,0,0,0,1
4,10,2022,0.49579831932773105,0.8691401648998821,1,0,0,0,0,0
4,11,2022,0.005546218487394956,0.0029446407538280322,0,0,0,0,1,0
4,11,2022,0.49579831932773105,0.6270318021201413,0,1,0,0,0,0
4,11,2022,0.058823529411764705,0.12968197879858653,0,0,0,1,0,0
4,11,2022,0.03361344537815126,0.0005889281507656064,0,0,1,0,0,0
4,11,2022,0.6638655462184874,0.1395170789163722,0,0,0,0,0,1
4,11,2022,0.32773109243697474,0.9672555948174322,1,0,0,0,0,0
4,12,2022,0.004705882352941176,0.001177856301531213,0,0,0,0,1,0
4,12,2022,0.49579831932773105,0.6270318021201413,0,1,0,0,0,0
4,12,2022,0.1764705882352941,0.2343934040047114,0,0,0,1,0,0
4,12,2022,0.05042016806722689,0.0017667844522968195,0,0,1,0,0,0
4,12,2022,0.6638655462184874,0.13297997644287396,0,0,0,0,0,1
4,12,2022,0.6638655462184874,0.9345700824499409,1,0,0,0,0,0
13,4,2022,0.001008403361344539,0.001177856301531213,0,0,0,0,1,0
13,4,2022,0.6218487394957983,0.7448174322732626,0,1,0,0,0,0
13,4,2022,0.07563025210084033,0.22131919905771494,0,0,0,1,0,0
13,4,2022,0.04201680672268908,0.004122497055359246,0,0,1,0,0,0
13,4,2022,0.4117647058823529,0.093698468786808,0,0,0,0,0,1
13,4,2022,0.32773109243697474,0.7382803297997643,1,0,0,0,0,0
14,4,2022,0.001008403361344539,0.0005889281507656064,0,0,0,0,1,0
14,4,2022,1.0,0.5877502944640753,0,1,0,0,0,0
14,4,2022,0.12605042016806722,0.22131919905771494,0,0,0,1,0,0
14,4,2022,0.05042016806722689,0.005889281507656065,0,0,1,0,0,0
14,4,2022,0.4117647058823529,0.14605418138987042,0,0,0,0,0,1
14,4,2022,0.5798319327731093,0.9999999999999998,1,0,0,0,0,0
15,4,2022,0.004705882352941176,0.0,0,0,0,0,1,0
15,4,2022,1.0,0.784040047114252,0,1,0,0,0,0
15,4,2022,0.12605042016806722,0.1689634864546525,0,0,0,1,0,0
15,4,2022,0.058823529411764705,0.0029446407538280322,0,0,1,0,0,0
15,4,2022,0.32773109243697474,0.1395170789163722,0,0,0,0,0,1
15,4,2022,0.6638655462184874,0.7055359246171966,1,0,0,0,0,0
16,4,2022,0.0028571428571428584,0.0023557126030624258,0,0,0,0,1,0
16,4,2022,0.7478991596638656,0.7448174322732626,0,1,0,0,0,0
16,4,2022,0.07563025210084033,0.2343934040047114,0,0,0,1,0,0
16,4,2022,0.04201680672268908,0.0035335689045936395,0,0,1,0,0,0
16,4,2022,0.32773109243697474,0.12644287396937573,0,0,0,0,0,1
16,4,2022,0.5798319327731093,0.7709658421672556,1,0,0,0,0,0
17,4,2022,0.007394957983193276,0.001177856301531213,0,0,0,0,1,0
17,4,2022,0.7478991596638656,0.9411071849234393,0,1,0,0,0,0
17,4,2022,0.1092436974789916,0.1166077738515901,0,0,0,1,0,0
17,4,2022,0.05042016806722689,0.0035335689045936395,0,0,1,0,0,0
17,4,2022,0.32773109243697474,0.12644287396937573,0,0,0,0,0,1
17,4,2022,0.6638655462184874,0.7709658421672556,1,0,0,0,0,0
18,4,2022,0.005546218487394956,0.0023557126030624258,0,0,0,0,1,0
18,4,2022,1.0,0.7448174322732626,0,1,0,0,0,0
18,4,2022,0.1764705882352941,0.19511189634864542,0,0,0,1,0,0
18,4,2022,0.04201680672268908,0.0005889281507656064,0,0,1,0,0,0
18,4,2022,0.49579831932773105,0.1395170789163722,0,0,0,0,0,1
18,4,2022,0.5798319327731093,0.9018256772673734,1,0,0,0,0,0
19,4,2022,0.001008403361344539,0.004122497055359246,0,0,0,0,1,0
19,4,2022,0.6218487394957983,0.6270318021201413,0,1,0,0,0,0
19,4,2022,0.15966386554621848,0.19511189634864542,0,0,0,1,0,0
19,4,2022,0.03361344537815126,0.001177856301531213,0,0,1,0,0,0
19,4,2022,0.4117647058823529,0.1395170789163722,0,0,0,0,0,1
19,4,2022,0.5798319327731093,0.7382803297997643,1,0,0,0,0,0
20,4,2022,0.0028571428571428584,0.0005889281507656064,0,0,0,0,1,0
20,4,2022,0.6218487394957983,0.5877502944640753,0,1,0,0,0,0
20,4,2022,0.14285714285714285,0.1166077738515901,0,0,0,1,0,0
20,4,2022,0.03361344537815126,0.0035335689045936395,0,0,1,0,0,0
20,4,2022,0.6638655462184874,0.10023557126030623,0,0,0,0,0,1
20,4,2022,0.5798319327731093,0.7055359246171966,1,0,0,0,0,0
21,4,2022,0.005546218487394956,0.0023557126030624258,0,0,0,0,1,0
21,4,2022,1.0,0.8626030624263838,0,1,0,0,0,0
21,4,2022,0.14285714285714285,0.1166077738515901,0,0,0,1,0,0
21,4,2022,0.058823529411764705,0.004122497055359246,0,0,1,0,0,0
21,4,2022,0.4117647058823529,0.10677267373380446,0,0,0,0,0,1
21,4,2022,0.32773109243697474,0.8691401648998821,1,0,0,0,0,0
22,4,2022,0.007394957983193276,0.0017667844522968195,0,0,0,0,1,0
22,4,2022,0.6218487394957983,0.9411071849234393,0,1,0,0,0,0
22,4,2022,0.12605042016806722,0.14275618374558302,0,0,0,1,0,0
22,4,2022,0.025210084033613446,0.0023557126030624258,0,0,1,0,0,0
22,4,2022,0.49579831932773105,0.1395170789163722,0,0,0,0,0,1
22,4,2022,0.5798319327731093,0.8037102473498231,1,0,0,0,0,0
23,4,2022,0.0018487394957983194,0.0,0,0,0,0,1,0
23,4,2022,1.0,0.7055359246171966,0,1,0,0,0,0
23,4,2022,0.09243697478991597,0.15588928150765605,0,0,0,1,0,0
23,4,2022,0.058823529411764705,0.0005889281507656064,0,0,1,0,0,0
23,4,2022,0.4117647058823529,0.1395170789163722,0,0,0,0,0,1
23,4,2022,0.6638655462184874,0.7382803297997643,1,0,0,0,0,0
24,4,2022,0.007394957983193276,0.004711425206124852,0,0,0,0,1,0
24,4,2022,0.8739495798319328,0.8233215547703179,0,1,0,0,0,0
24,4,2022,0.1092436974789916,0.18203769140164897,0,0,0,1,0,0
24,4,2022,0.04201680672268908,0.0029446407538280322,0,0,1,0,0,0
24,4,2022,0.6638655462184874,0.13297997644287396,0,0,0,0,0,1
24,4,2022,0.32773109243697474,0.7709658421672556,1,0,0,0,0,0
25,4,2022,0.008403361344537815,0.0005889281507656064,0,0,0,0,1,0
25,4,2022,0.49579831932773105,0.6270318021201413,0,1,0,0,0,0
25,4,2022,0.1764705882352941,0.2343934040047114,0,0,0,1,0,0
25,4,2022,0.05042016806722689,0.00530035335689046,0,0,1,0,0,0
25,4,2022,0.49579831932773105,0.11990577149587749,0,0,0,0,0,1
25,4,2022,0.6638655462184874,0.8363957597173144,1,0,0,0,0,0
26,4,2022,0.004705882352941176,0.004122497055359246,0,0,0,0,1,0
26,4,2022,0.8739495798319328,0.8233215547703179,0,1,0,0,0,0
26,4,2022,0.058823529411764705,0.2343934040047114,0,0,0,1,0,0
26,4,2022,0.04201680672268908,0.0017667844522968195,0,0,1,0,0,0
26,4,2022,0.6638655462184874,0.093698468786808,0,0,0,0,0,1
26,4,2022,0.32773109243697474,0.9999999999999998,1,0,0,0,0,0
27,4,2022,0.0018487394957983194,0.0017667844522968195,0,0,0,0,1,0
27,4,2022,1.0,0.8233215547703179,0,1,0,0,0,0
27,4,2022,0.1092436974789916,0.15588928150765605,0,0,0,1,0,0
27,4,2022,0.025210084033613446,0.0023557126030624258,0,0,1,0,0,0
27,4,2022,0.4117647058823529,0.14605418138987042,0,0,0,0,0,1
27,4,2022,0.32773109243697474,0.8691401648998821,1,0,0,0,0,0
28,4,2022,0.008403361344537815,0.004711425206124852,0,0,0,0,1,0
28,4,2022,0.8739495798319328,0.7448174322732626,0,1,0,0,0,0
28,4,2022,0.09243697478991597,0.15588928150765605,0,0,0,1,0,0
28,4,2022,0.03361344537815126,0.005889281507656065,0,0,1,0,0,0
28,4,2022,0.6638655462184874,0.11990577149587749,0,0,0,0,0,1
28,4,2022,0.32773109243697474,0.7055359246171966,1,0,0,0,0,0
29,4,2022,0.0036974789915966387,0.0023557126030624258,0,0,0,0,1,0
29,4,2022,1.0,0.7448174322732626,0,1,0,0,0,0
29,4,2022,0.07563025210084033,0.18203769140164897,0,0,0,1,0,0
29,4,2022,0.04201680672268908,0.001177856301531213,0,0,1,0,0,0
29,4,2022,0.4117647058823529,0.10023557126030623,0,0,0,0,0,1
29,4,2022,0.32773109243697474,0.7709658421672556,1,0,0,0,0,0
30,4,2022,0.006554621848739495,0.0023557126030624258,0,0,0,0,1,0
30,4,2022,0.7478991596638656,0.784040047114252,0,1,0,0,0,0
30,4,2022,0.15966386554621848,0.19511189634864542,0,0,0,1,0,0
30,4,2022,0.025210084033613446,0.0023557126030624258,0,0,1,0,0,0
30,4,2022,0.5798319327731093,0.14605418138987042,0,0,0,0,0,1
30,4,2022,0.4117647058823529,0.7709658421672556,1,0,0,0,0,0
5,1,2022,0.0018487394957983194,0.004711425206124852,0,0,0,0,1,0
5,1,2022,0.8739495798319328,0.8233215547703179,0,1,0,0,0,0
5,1,2022,0.07563025210084033,0.19511189634864542,0,0,0,1,0,0
5,1,2022,0.04201680672268908,0.004122497055359246,0,0,1,0,0,0
5,1,2022,0.49579831932773105,0.08716136631330977,0,0,0,0,0,1
5,1,2022,0.4117647058823529,0.8037102473498231,1,0,0,0,0,0
5,2,2022,0.0028571428571428584,0.0029446407538280322,0,0,0,0,1,0
5,2,2022,0.8739495798319328,0.8233215547703179,0,1,0,0,0,0
5,2,2022,0.14285714285714285,0.1166077738515901,0,0,0,1,0,0
5,2,2022,0.04201680672268908,0.001177856301531213,0,0,1,0,0,0
5,2,2022,0.6638655462184874,0.11990577149587749,0,0,0,0,0,1
5,2,2022,0.6638655462184874,0.9018256772673734,1,0,0,0,0,0
5,3,2022,0.006554621848739495,0.0,0,0,0,0,1,0
5,3,2022,0.8739495798319328,0.9018256772673734,0,1,0,0,0,0
5,3,2022,0.07563025210084033,0.15588928150765605,0,0,0,1,0,0
5,3,2022,0.03361344537815126,0.0029446407538280322,0,0,1,0,0,0
5,3,2022,0.49579831932773105,0.13297997644287396,0,0,0,0,0,1
5,3,2022,0.5798319327731093,0.8363957597173144,1,0,0,0,0,0
5,4,2022,0.0,0.0005889281507656064,0,0,0,0,1,0
5,4,2022,0.49579831932773105,0.7055359246171966,0,1,0,0,0,0
5,4,2022,0.14285714285714285,0.15588928150765605,0,0,0,1,0,0
5,4,2022,0.05042016806722689,0.004122497055359246,0,0,1,0,0,0
5,4,2022,0.6638655462184874,0.13297997644287396,0,0,0,0,0,1
5,4,2022,0.49579831932773105,0.7055359246171966,1,0,0,0,0,0
5,5,2022,0.0028571428571428584,0.0005889281507656064,0,0,0,0,1,0
5,5,2022,0.8739495798319328,0.6662544169611306,0,1,0,0,0,0
5,5,2022,0.12605042016806722,0.19511189634864542,0,0,0,1,0,0
5,5,2022,0.04201680672268908,0.001177856301531213,0,0,1,0,0,0
5,5,2022,0.5798319327731093,0.11990577149587749,0,0,0,0,0,1
5,5,2022,0.49579831932773105,0.8363957597173144,1,0,0,0,0,0
5,6,2022,0.0028571428571428584,0.0029446407538280322,0,0,0,0,1,0
5,6,2022,1.0,0.5877502944640753,0,1,0,0,0,0
5,6,2022,0.15966386554621848,0.18203769140164897,0,0,0,1,0,0
5,6,2022,0.04201680672268908,0.004122497055359246,0,0,1,0,0,0
